tagName,competitionTitle
攝影比賽,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
影片比賽,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
創意寫作,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
攝影,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
拍攝,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
影片,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
原住民族,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
文化,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
學生,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
評審,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
獎勵,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
主辦單位,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
聯絡方式,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
大專校院,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
學生競賽,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
創作,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
高中,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
政府主辦,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
微電影,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
競賽,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
大學,第11屆MATA獎 － 勇敢向前！Tamasaza！113年大專校院暨高級中等學校學生原住民族主題影音及拍片企劃競賽
企劃競賽,2024書寫高雄文學創作獎助徵件
徵文,2024書寫高雄文學創作獎助徵件
寫作,2024書寫高雄文學創作獎助徵件
創作,2024書寫高雄文學創作獎助徵件
文學,2024書寫高雄文學創作獎助徵件
政府主辦,2024書寫高雄文學創作獎助徵件
全球,2024書寫高雄文學創作獎助徵件
高雄文學,2024書寫高雄文學創作獎助徵件
書寫創作,2024書寫高雄文學創作獎助徵件
獎助計畫,2024書寫高雄文學創作獎助徵件
文學閱讀,2024書寫高雄文學創作獎助徵件
創作者人才,2024書寫高雄文學創作獎助徵件
多元文學,2024書寫高雄文學創作獎助徵件
在地題材,2024書寫高雄文學創作獎助徵件
創作環境,2024書寫高雄文學創作獎助徵件
文學作品,2024書寫高雄文學創作獎助徵件
創作計畫,2024書寫高雄文學創作獎助徵件
125,第十三屆【元太道堂盃】全國書法比賽
競賽,第十三屆【元太道堂盃】全國書法比賽
國內,第十三屆【元太道堂盃】全國書法比賽
國小,第十三屆【元太道堂盃】全國書法比賽
國中,第十三屆【元太道堂盃】全國書法比賽
高中,第十三屆【元太道堂盃】全國書法比賽
大學,第十三屆【元太道堂盃】全國書法比賽
社會人士,第十三屆【元太道堂盃】全國書法比賽
書法,第十三屆【元太道堂盃】全國書法比賽
創作,第十三屆【元太道堂盃】全國書法比賽
中華文化,第十三屆【元太道堂盃】全國書法比賽
書法研究,第十三屆【元太道堂盃】全國書法比賽
優美文化,第十三屆【元太道堂盃】全國書法比賽
心靈改革,第十三屆【元太道堂盃】全國書法比賽
參賽資格,第十三屆【元太道堂盃】全國書法比賽
決賽方式,第十三屆【元太道堂盃】全國書法比賽
決賽日期,第十三屆【元太道堂盃】全國書法比賽
報名方式,第十三屆【元太道堂盃】全國書法比賽
參賽作品,第十三屆【元太道堂盃】全國書法比賽
活動獎勵,第十三屆【元太道堂盃】全國書法比賽
攝影比賽,2024新北市學生影像新星獎
影片比賽,2024新北市學生影像新星獎
125,2024新北市學生影像新星獎
影像,2024新北市學生影像新星獎
攝影,2024新北市學生影像新星獎
拍攝,2024新北市學生影像新星獎
影片,2024新北市學生影像新星獎
學生,2024新北市學生影像新星獎
影像創作,2024新北市學生影像新星獎
全民影像運動,2024新北市學生影像新星獎
創意激發,2024新北市學生影像新星獎
人才發掘,2024新北市學生影像新星獎
影像創作藝術,2024新北市學生影像新星獎
競賽資格,2024新北市學生影像新星獎
中華民國教育部,2024新北市學生影像新星獎
學校參賽,2024新北市學生影像新星獎
報名方式,2024新北市學生影像新星獎
徵件期間,2024新北市學生影像新星獎
創業競賽,第四屆台灣尤努斯創新獎
創新,第四屆台灣尤努斯創新獎
創業,第四屆台灣尤努斯創新獎
社會人士,第四屆台灣尤努斯創新獎
學生競賽,第四屆台灣尤努斯創新獎
社會型企業,第四屆台灣尤努斯創新獎
尤努斯創新獎,第四屆台灣尤努斯創新獎
零淨碳排放,第四屆台灣尤努斯創新獎
青年創新,第四屆台灣尤努斯創新獎
創意解決方案,第四屆台灣尤努斯創新獎
社會問題,第四屆台灣尤努斯創新獎
設計思考,第四屆台灣尤努斯創新獎
商業模式,第四屆台灣尤努斯創新獎
創業計畫書,第四屆台灣尤努斯創新獎
總決賽评比,第四屆台灣尤努斯創新獎
創業競賽,2024全國大專院校未來進行市創新創意競賽
125,2024全國大專院校未來進行市創新創意競賽
學生競賽,2024全國大專院校未來進行市創新創意競賽
國內,2024全國大專院校未來進行市創新創意競賽
大學,2024全國大專院校未來進行市創新創意競賽
未來,2024全國大專院校未來進行市創新創意競賽
創新,2024全國大專院校未來進行市創新創意競賽
創意,2024全國大專院校未來進行市創新創意競賽
2024,2024全國大專院校未來進行市創新創意競賽
永續發展,2024全國大專院校未來進行市創新創意競賽
節能減碳,2024全國大專院校未來進行市創新創意競賽
健康生活,2024全國大專院校未來進行市創新創意競賽
創新創意競賽,2024全國大專院校未來進行市創新創意競賽
社會議題,2024全國大專院校未來進行市創新創意競賽
創業行銷,2024全國大專院校未來進行市創新創意競賽
社會新價值,2024全國大專院校未來進行市創新創意競賽
大專院校,2024全國大專院校未來進行市創新創意競賽
創新思維,2024全國大專院校未來進行市創新創意競賽
社會關懷,2024全國大專院校未來進行市創新創意競賽
產品設計比賽,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
設計,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
競賽,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
旅行,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
觀光,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
學生,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
學生競賽,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
國內,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
資格限制,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
大學,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
高中,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
創意,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
創作,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
對象,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
說明對象,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
大專校院,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
高級中等學校,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
學生組隊,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
指導老師,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
报名截止日期,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
初賽結果公告,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
決賽日期,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
旅遊行程設計,第十三屆「城鄉旅遊・綠色饗宴」旅遊行程設計全國競賽
文學獎,2024年 第四屆孝情徵文比賽
創意寫作,2024年 第四屆孝情徵文比賽
徵文,2024年 第四屆孝情徵文比賽
學生,2024年 第四屆孝情徵文比賽
國小,2024年 第四屆孝情徵文比賽
國中,2024年 第四屆孝情徵文比賽
高中,2024年 第四屆孝情徵文比賽
寫作,2024年 第四屆孝情徵文比賽
孝情徵文比賽,2024年 第四屆孝情徵文比賽
青年學子,2024年 第四屆孝情徵文比賽
獎金鼓勵,2024年 第四屆孝情徵文比賽
作文規格,2024年 第四屆孝情徵文比賽
評選標準,2024年 第四屆孝情徵文比賽
寄送方式,2024年 第四屆孝情徵文比賽
評審專家,2024年 第四屆孝情徵文比賽
頒獎日期,2024年 第四屆孝情徵文比賽
注意事項,2024年 第四屆孝情徵文比賽
主辦單位修正,2024年 第四屆孝情徵文比賽
文學獎,2024第1屆台積電旭日書獎
創意寫作,2024第1屆台積電旭日書獎
其他,2024第1屆台積電旭日書獎
台積電,2024第1屆台積電旭日書獎
旭日書獎,2024第1屆台積電旭日書獎
文學,2024第1屆台積電旭日書獎
徵文,2024第1屆台積電旭日書獎
創作,2024第1屆台積電旭日書獎
出版,2024第1屆台積電旭日書獎
小說,2024第1屆台積電旭日書獎
散文,2024第1屆台積電旭日書獎
新詩,2024第1屆台積電旭日書獎
劇本,2024第1屆台積電旭日書獎
報導,2024第1屆台積電旭日書獎
台積電文教基金會,2024第1屆台積電旭日書獎
聯合報副刊,2024第1屆台積電旭日書獎
國家圖書館,2024第1屆台積電旭日書獎
ISBN,2024第1屆台積電旭日書獎
文學新秀,2024第1屆台積電旭日書獎
評審委員會,2024第1屆台積電旭日書獎
作品徵選,2024第1屆台積電旭日書獎
得獎者,2024第1屆台積電旭日書獎
文學創作,2024第1屆台積電旭日書獎
繪畫比賽,2024年華嚴金獅獎
綜合設計,2024年華嚴金獅獎
文學獎,2024年華嚴金獅獎
繪畫,2024年華嚴金獅獎
藝術,2024年華嚴金獅獎
國內,2024年華嚴金獅獎
華嚴金獅子,2024年華嚴金獅獎
佛教文化,2024年華嚴金獅獎
華嚴經,2024年華嚴金獅獎
競賽活動,2024年華嚴金獅獎
參賽資格,2024年華嚴金獅獎
頒獎日期,2024年華嚴金獅獎
投稿方式,2024年華嚴金獅獎
活動獎勵,2024年華嚴金獅獎
主辦單位,2024年華嚴金獅獎
協辦單位,2024年華嚴金獅獎
文學獎,反霸凌 - 感謝勇敢的你
創意寫作,反霸凌 - 感謝勇敢的你
徵文,反霸凌 - 感謝勇敢的你
創作,反霸凌 - 感謝勇敢的你
學生,反霸凌 - 感謝勇敢的你
社會人士,反霸凌 - 感謝勇敢的你
高中,反霸凌 - 感謝勇敢的你
大學,反霸凌 - 感謝勇敢的你
國際粉紅日,反霸凌 - 感謝勇敢的你
霸凌者,反霸凌 - 感謝勇敢的你
聲援,反霸凌 - 感謝勇敢的你
投稿,反霸凌 - 感謝勇敢的你
感恩,反霸凌 - 感謝勇敢的你
故事,反霸凌 - 感謝勇敢的你
感動,反霸凌 - 感謝勇敢的你
獎勵,反霸凌 - 感謝勇敢的你
注意事項,反霸凌 - 感謝勇敢的你
聯絡方式,反霸凌 - 感謝勇敢的你
綜合設計,「強『檔』出擊─2024檔案研究及文創徵選」作品募集中!
影片比賽,「強『檔』出擊─2024檔案研究及文創徵選」作品募集中!
創意寫作,「強『檔』出擊─2024檔案研究及文創徵選」作品募集中!
設計,「強『檔』出擊─2024檔案研究及文創徵選」作品募集中!
學生競賽,「強『檔』出擊─2024檔案研究及文創徵選」作品募集中!
創作,「強『檔』出擊─2024檔案研究及文創徵選」作品募集中!
影片,「強『檔』出擊─2024檔案研究及文創徵選」作品募集中!
微電影,「強『檔』出擊─2024檔案研究及文創徵選」作品募集中!
